date,Aspropirgos,Galatsi,Kiourka,Menidi,Total
2018-11-02,128190,320788,89039,521242,1059259
2018-11-03,127600,322953,82104,517410,1050067
2018-11-04,124260,325575,78968,506526,1035329
2018-11-05,124260,316754,77416,515043,1033473
2018-11-06,123640,308462,74743,499016,1005861
2018-11-07,123030,316625,78866,507724,1026245
2018-11-08,120440,338209,72253,472720,1003622
2018-11-09,121570,283688,69864,479700,954822
2018-11-10,123540,338499,78298,505776,1046113
2018-11-11,121710,341632,77173,500306,1040821
2018-11-12,121860,311646,73800,501860,1009166
2018-11-13,119920,306647,72181,475284,974032
2018-11-14,121400,285856,73543,496420,977219
2018-11-15,123210,341849,71275,494394,1030728
2018-11-16,122200,324661,69802,476168,992831
2018-11-17,119710,293481,68472,472693,954356
2018-11-18,118170,313585,67905,462078,961738
2018-11-19,123580,299409,82315,468788,974092
2018-11-20,120630,328430,90369,458490,997919
2018-11-21,118500,288625,84676,469070,960871
2018-11-22,118060,331528,86865,463208,999661
2018-11-23,118140,309525,77129,471173,975967
2018-11-24,118010,298911,68731,486550,972202
2018-11-25,115760,342469,69202,456972,984403
2018-11-26,134430,278772,67087,453943,934232
2018-11-27,117520,297445,69025,465077,949067
2018-11-28,118430,334398,73125,481314,1007267
2018-11-29,116080,311109,70585,447966,945740
2018-11-30,115540,302943,68451,443824,930758
2018-12-01,118400,307918,71894,485335,983547
2018-12-02,117990,321433,67108,453903,960434
2018-12-03,119170,304362,66231,477845,967608
2018-12-04,118130,312726,66355,468694,965905
2018-12-05,119180,308078,64203,466734,958195
2018-12-06,115730,324888,62571,431824,935013
2018-12-07,117900,304467,63777,459543,945687
2018-12-08,120280,316718,78821,494804,1010623
2018-12-09,121240,320350,54673,473134,969397
2018-12-10,118190,328560,64068,461928,972746
2018-12-11,117860,307873,62784,437151,925668
2018-12-12,117390,278376,64082,465497,925345
2018-12-13,116640,334783,62757,460148,974328
2018-12-14,116780,287593,63938,460168,928479
2018-12-15,118410,318473,71768,475914,984565
2018-12-16,115230,332303,66218,472038,985789
2018-12-17,116700,298862,64420,471229,951211
2018-12-18,113900,303869,62168,451474,931411
2018-12-19,116760,299270,61979,459980,937989
2018-12-20,118340,334039,65240,467348,984967
2018-12-21,117940,309980,66596,467324,961840
2018-12-22,120360,301615,67693,471604,961272
2018-12-23,117640,315975,67232,459738,960585
2018-12-24,117850,315768,68419,464609,966646
2018-12-25,111180,299361,62174,403738,876453
2018-12-26,113800,272311,64143,407572,857826
2018-12-27,117840,321969,63372,442848,946029
2018-12-28,142650,298306,63070,448365,952391
2018-12-29,119510,314917,64408,463758,962593
2018-12-30,116450,313485,64967,440140,935042
2018-12-31,117990,316713,65344,475008,975055
2019-01-01,114460,333933,62390,408536,919319
2019-01-02,117050,260366,63554,437539,878509
2019-01-03,116510,340618,61651,431079,949858
2019-01-04,118810,282050,63928,462148,926936
2019-01-05,117920,341216,70644,469014,998794
2019-01-06,111620,295925,65244,444370,917159
2019-01-07,113320,306840,68308,465380,953848
2019-01-08,116220,355708,60856,475160,1007944
2019-01-09,115130,271533,78463,464723,929849
2019-01-10,115970,340939,74121,482644,1013674
2019-01-11,115410,334292,68605,468130,986437
2019-01-12,113660,281718,66288,473164,934830
2019-01-13,115240,351502,67299,482510,1016551
2019-01-14,116550,325502,70229,465922,978203
2019-01-15,115240,278577,64991,461543,920351
2019-01-16,116000,345644,64446,470458,996548
2019-01-17,115600,298312,68601,471650,954163
2019-01-18,116250,327305,68987,476162,988704
2019-01-19,116980,306236,69091,484298,976605
2019-01-20,116150,323942,68474,458658,967224
2019-01-21,119210,312014,68316,475843,975383
2019-01-22,117770,315936,68709,468104,970519
2019-01-23,115210,307600,67868,467952,958630
2019-01-24,114930,311929,66062,527768,1020689
2019-01-25,113670,326605,67477,509471,1017223
2019-01-26,120060,289794,75142,541986,1026982
2019-01-27,118580,362197,69352,503605,1053734
2019-01-28,118690,298950,67706,525890,1011236
2019-01-29,116840,302949,66617,479228,965634
2019-01-30,118880,326498,66543,513673,1025594
2019-01-31,118940,295885,66597,482548,963970
2019-02-01,119630,337530,76992,488421,1022573
2019-02-02,118290,306276,67753,499485,991804
2019-02-03,117970,315161,67082,492874,993087
2019-02-04,118370,332382,64726,484427,999905
2019-02-05,117890,261609,70410,484701,934610
2019-02-06,116510,356555,69852,519619,1062536
2019-02-07,118660,285075,67798,453962,925495
2019-02-08,120850,322980,68803,437588,950221
2019-02-09,118970,325526,71161,435817,951474
2019-02-10,115330,287210,71316,564399,1038255
2019-02-11,119610,344335,71681,508085,1043711
2019-02-12,119690,308530,67170,474992,970382
2019-02-13,114450,297115,64580,432294,908439
2019-02-14,115490,301761,66059,533782,1017092
2019-02-15,116000,358718,66579,480559,1021856
2019-02-16,115680,271984,68614,488788,945066
2019-02-17,117000,353602,69241,502765,1042608
2019-02-18,119920,289509,68035,481124,958588
2019-02-19,117140,337156,75325,503022,1032643
2019-02-20,117330,296696,68458,533672,1016156
2019-02-21,117830,317224,70812,478824,984690
2019-02-22,118860,321122,70699,456667,967348
2019-02-23,116790,309054,65660,471723,963227
2019-02-24,112920,291152,65931,434689,904692
2019-02-25,117050,345452,70122,513461,1046085
2019-02-26,119740,272722,67481,480870,940813
2019-02-27,116600,345772,68015,494993,1025380
2019-02-28,118320,277159,75147,451517,922143
2019-03-01,121260,329300,69768,473814,994142
2019-03-02,124390,333438,73418,504709,1035955
2019-03-03,117220,334961,69620,441727,963528
2019-03-04,120160,286628,69698,470664,947150
2019-03-05,121720,338223,72377,484660,1016980
2019-03-06,123650,292031,99428,471951,987060
2019-03-07,122220,346672,90479,450072,1009443
2019-03-08,117170,340327,98372,471877,1027746
2019-03-09,116580,370356,95363,424732,1007031
2019-03-10,119920,297189,87998,422229,927336
2019-03-11,117910,330911,94395,422242,965458
2019-03-12,116270,341155,90312,436035,983772
2019-03-13,115970,317381,84762,425965,944078
2019-03-14,125710,325126,95618,466746,1013200
2019-03-15,123850,274692,83729,453619,935890
2019-03-16,123640,335015,129252,408522,996429
2019-03-17,124520,414376,141379,352683,1032958
2019-03-18,130920,393588,139689,338781,1002978
2019-03-19,133300,372203,151763,330403,987669
2019-03-20,136170,414366,156469,310198,1017203
2019-03-21,134320,361397,151767,320409,967893
2019-03-22,137300,419685,153314,311470,1021769
2019-03-23,141980,375709,154140,323451,995280
2019-03-24,139480,386805,155308,314623,996216
2019-03-25,132790,367513,156338,312502,969143
2019-03-26,136610,399885,150686,312843,1000024
2019-03-27,135360,399344,158042,320033,1012779
2019-03-28,127620,402923,146048,296542,973133
2019-03-29,124220,369567,140725,317466,951978
2019-03-30,136890,407545,153045,319436,1016916
2019-03-31,127520,374245,149418,330780,981963
2019-04-01,142730,401085,160447,365434,1069696
2019-04-02,135840,369730,158847,360605,1025022
2019-04-03,141030,390332,115633,425487,1072482
2019-04-04,135460,345554,82818,493505,1057337
2019-04-05,127870,272382,83516,467514,951282
2019-04-06,122800,329631,67215,485289,1004935
2019-04-07,123680,308660,70649,502675,1005664
2019-04-08,121550,326872,66245,476818,991485
2019-04-09,120790,270356,66265,477336,934747
2019-04-10,123610,296548,65248,494093,979499
2019-04-11,126050,362489,68954,507687,1065180
2019-04-12,119030,263325,66648,483551,932554
2019-04-13,119850,292688,69565,489505,971608
2019-04-14,122920,324075,69800,498662,1015457
2019-04-15,122920,349989,67235,487907,1028051
2019-04-16,122920,280440,66569,491499,961428
2019-04-17,117580,294385,68409,487569,967943
2019-04-18,122850,331506,67895,463911,986162
2019-04-19,123850,340953,68251,453718,986772
2019-04-20,123570,310920,71205,477961,983656
2019-04-21,123600,305809,75337,445460,950206
2019-04-22,124340,306023,72515,524586,1027464
2019-04-23,125430,310113,72641,472079,980263
2019-04-24,124440,310689,72969,495362,1003460
2019-04-25,126970,310689,72757,471324,981740
2019-04-26,123990,303907,73459,450414,951770
2019-04-27,137650,273511,83498,336360,831019
2019-04-28,125000,248637,83053,403935,860625
2019-04-29,130070,258439,82401,430654,901564
2019-04-30,137780,289267,83178,474203,984428
2019-05-01,132120,284264,84965,422554,923903
2019-05-02,135010,310639,81394,457204,984247
2019-05-03,134560,311438,79419,473067,998484
2019-05-04,124480,307603,75345,451456,958884
2019-05-05,126150,310757,80607,469796,987310
2019-05-06,130650,321054,85553,519046,1056303
2019-05-07,133920,307238,78076,483632,1002866
2019-05-08,136390,307648,85941,508735,1038714
2019-05-09,135470,313886,87510,544801,1081667
2019-05-10,136310,314592,94316,504721,1049939
2019-05-11,134530,293405,98593,534573,1061101
2019-05-12,132060,323767,98284,492044,1046155
2019-05-13,131000,297186,88370,503565,1020121
2019-05-14,130320,304563,79710,534086,1048679
2019-05-15,134820,309204,85666,513110,1042800
2019-05-16,138670,316078,90723,508210,1053681
2019-05-17,137990,314484,94188,514294,1060956
2019-05-18,140900,318826,116183,546184,1122093
2019-05-19,136760,295585,111310,545698,1089353
2019-05-20,138000,315442,105621,506045,1065108
2019-05-21,138650,301217,101629,548151,1089647
2019-05-22,137880,312583,88540,529880,1068883
2019-05-23,140860,312507,87491,536200,1077058
2019-05-24,140790,312281,96467,534807,1084345
2019-05-25,142650,320408,115860,513395,1092313
2019-05-26,137230,302337,100432,506483,1046482
2019-05-27,139640,301801,98526,517518,1057485
2019-05-28,141710,312564,103694,520816,1078784
2019-05-29,140920,311064,108400,559263,1119647
2019-05-30,142440,312686,110850,566875,1132851
2019-05-31,144780,314521,115069,578256,1152626
2019-06-01,141920,319509,129952,594109,1185490
2019-06-02,140020,298199,111441,590030,1139690
2019-06-03,138070,311292,105132,560571,1115065
2019-06-04,137640,314112,115692,577149,1144593
2019-06-05,139990,304994,122285,565795,1133064
2019-06-06,139400,301480,121656,630469,1193005
2019-06-07,143070,317417,126445,596401,1183333
2019-06-08,143540,316893,147126,552404,1159963
2019-06-09,142570,322333,144641,542279,1151823
2019-06-10,144040,329576,126980,623697,1224293
2019-06-11,139340,312041,129608,555166,1136155
2019-06-12,138950,333789,127702,551398,1151839
2019-06-13,140050,322694,132848,600459,1196051
2019-06-14,142130,324542,130812,599849,1197333
2019-06-15,141090,327164,152947,563656,1184857
2019-06-16,138230,299560,147580,508258,1093628
2019-06-17,140290,317429,141403,522604,1121726
2019-06-18,141570,305619,134019,535550,1116758
2019-06-19,140130,321675,130208,538099,1130112
2019-06-20,137260,336208,132187,537439,1143094
2019-06-21,140330,330952,139543,562916,1173741
2019-06-22,141750,327351,156883,571674,1197658
2019-06-23,142030,332310,139765,579751,1193856
2019-06-24,146200,339393,134732,617344,1237669
2019-06-25,142800,338194,121188,621028,1223210
2019-06-26,141600,341291,148273,622601,1253765
2019-06-27,143630,327460,145345,589256,1205691
2019-06-28,147220,345717,161030,557778,1211745
2019-06-29,145890,328478,177033,543736,1195137
2019-06-30,142060,315934,161895,512258,1132147
2019-07-01,147370,348646,156108,574606,1226730
2019-07-02,150040,337668,154668,611979,1254355
2019-07-03,150510,335538,170463,584095,1240606
2019-07-04,149960,348696,161452,601744,1261852
2019-07-05,149650,325847,180866,647270,1303633
2019-07-06,147580,335519,179130,586021,1248250
2019-07-07,145120,333827,174532,581041,1234520
2019-07-08,151090,346442,175342,611350,1284224
2019-07-09,148860,341552,168388,593135,1251935
2019-07-10,148480,337237,167773,605023,1258513
2019-07-11,144530,330647,166451,612804,1254432
2019-07-12,145080,331448,164979,481808,1123315
2019-07-13,144230,314224,160938,555150,1174542
2019-07-14,138440,319848,155976,489352,1103616
2019-07-15,141870,317256,147743,537673,1144542
2019-07-16,140980,336216,138060,524963,1140219
2019-07-17,139020,313905,131125,526446,1110496
2019-07-18,144010,304142,143084,558604,1149840
2019-07-19,148130,325348,150726,563968,1188172
2019-07-20,148180,311282,151933,545444,1156839
2019-07-21,145180,304065,152437,535706,1137388
2019-07-22,154310,325476,148403,562023,1190212
2019-07-23,154260,315767,149085,565733,1184845
2019-07-24,153240,317010,149793,574262,1194305
2019-07-25,149320,309824,134029,564531,1157704
2019-07-26,150190,315055,157116,552790,1175151
2019-07-27,148850,307429,173156,557625,1187060
2019-07-28,147010,312373,149875,534386,1143644
2019-07-29,145340,307132,168212,565345,1186029
2019-07-30,144380,321799,152714,575902,1194795
2019-07-31,151470,314837,154679,568873,1189859
2019-08-01,151260,317451,156839,576538,1202088
2019-08-02,150800,312519,159924,569290,1192533
2019-08-03,148710,309867,191620,566239,1216436
2019-08-04,144310,293311,159259,547094,1143974
2019-08-05,147260,295934,158711,528825,1130730
2019-08-06,146690,303505,143578,526043,1119816
2019-08-07,147220,301009,150520,522232,1120981
2019-08-08,148280,293996,156609,529065,1127950
2019-08-09,149830,310724,154157,530202,1144913
2019-08-10,149080,294023,161887,526209,1131199
2019-08-11,147540,274385,158217,502808,1082950
2019-08-12,149430,288845,154077,523144,1115496
2019-08-13,149100,282271,156950,523445,1111766
2019-08-14,149290,270393,154944,516722,1091349
2019-08-15,143440,260569,143842,465081,1012932
2019-08-16,148960,269124,154312,497205,1069601
2019-08-17,146200,267117,152894,479430,1045641
2019-08-18,147000,258444,144911,491067,1041422
2019-08-19,151310,284001,148036,517382,1100729
2019-08-20,149170,277953,148223,521991,1097337
2019-08-21,149510,276166,153313,532998,1111987
2019-08-22,151010,300216,151420,540369,1143015
2019-08-23,149990,281685,153518,548631,1133824
2019-08-24,150210,302035,159382,551862,1163489
2019-08-25,148550,289868,151055,551276,1140749
2019-08-26,152290,323913,169256,575633,1221092
2019-08-27,152290,310707,163055,543307,1169359
2019-08-28,152720,321877,160674,614403,1249674
2019-08-29,151680,318152,148880,571770,1190482
2019-08-30,148600,320026,157291,579845,1205762
2019-08-31,149500,321298,159447,575203,1205448
2019-09-01,146620,314193,156397,564569,1181779
2019-09-02,151240,329470,149203,598090,1228003
2019-09-03,150310,325470,146732,597722,1220234
2019-09-04,148740,332498,159176,595950,1236364
2019-09-05,147260,321911,153547,584344,1207062
2019-09-06,146480,327397,154346,587578,1215801
2019-09-07,145400,308681,155018,588302,1197401
2019-09-08,142590,334890,144748,578439,1200667
2019-09-09,146760,312398,142360,589384,1190902
2019-09-10,146950,346472,162863,589894,1246179
2019-09-11,146550,328337,166070,593126,1234083
2019-09-12,146740,325976,149489,582405,1204610
2019-09-13,140150,324490,149016,571214,1184870
2019-09-14,140720,324886,146320,576116,1188042
2019-09-15,141670,332145,148890,586462,1209167
2019-09-16,143810,324873,151222,593339,1213244
2019-09-17,142650,334218,136776,589408,1203052
2019-09-18,143520,335870,138843,594435,1212668
2019-09-19,140620,329506,138603,587554,1196283
2019-09-20,134920,312833,119450,572525,1139728
2019-09-21,137760,332734,129636,575474,1175604
2019-09-22,138170,306127,125870,567083,1137250
2019-09-23,139920,335461,125870,574998,1176249
2019-09-24,132490,319057,101423,561633,1114603
2019-09-25,134440,310435,98751,573050,1116676
2019-09-26,135800,336313,107022,575079,1154214
2019-09-27,134590,320956,121842,554732,1132120
2019-09-28,135880,329892,124580,574294,1164646
2019-09-29,138430,314625,135985,554416,1143456
2019-09-30,141090,329930,136131,572126,1179277
2019-10-01,138940,324627,137221,569943,1170731
2019-10-02,139170,318522,122902,572969,1153563
2019-10-03,135480,326911,126322,551855,1140568
2019-10-04,134030,313551,108975,530485,1087041
2019-10-05,134660,324731,95525,553444,1108360
2019-10-06,133840,299980,100418,552754,1086992
2019-10-07,127670,320539,95649,523832,1067690
2019-10-08,124730,306257,94229,523422,1048638
2019-10-09,125510,322346,94477,532290,1074623
2019-10-10,124260,306810,105285,528487,1064842
2019-10-11,125310,322429,109641,527637,1085017
2019-10-12,126230,322714,114625,541676,1105245
2019-10-13,127420,316488,108326,535958,1088192
2019-10-14,128770,322368,108981,551208,1111327
2019-10-15,129500,311659,112023,538224,1091406
2019-10-16,128270,317738,115557,536526,1098091
2019-10-17,129710,330108,109526,526484,1095828
2019-10-18,129490,315268,117708,527474,1089940
2019-10-19,127680,330599,120634,538215,1117128
2019-10-20,126430,307081,115319,531154,1079984
2019-10-21,125780,319170,115334,543405,1103689
2019-10-22,124520,319676,100944,523009,1068149
2019-10-23,125270,320122,99566,540961,1085919
2019-10-24,125620,314850,97591,546474,1084535
2019-10-25,129280,325559,115864,529682,1100385
2019-10-26,127510,307495,101031,529612,1065648
2019-10-27,129660,301520,105068,531180,1067428
2019-10-28,123290,317035,95996,543012,1079333
2019-10-29,123440,312477,96627,536487,1069031
